Folha de S. Paulo
https://www1.folha.uol.com.br/equilibrio/2023/08/desejo-de-controle-esta-entre-as-caracteristicas-da-anorexia.shtml
https://www1.folha.uol.com.br/mundo/2023/08/justica-condena-a-morte-autor-de-ataque-mais-mortal-contra-judeus-nos-eua.shtml
https://www1.folha.uol.com.br/cotidiano/2023/07/moradores-do-guaruja-relatam-tortura-e-ameacas-da-pm-em-operacao-apos-morte-de-soldado-da-rota.shtml
https://www1.folha.uol.com.br/colunas/alvaro-machado-dias/2023/07/a-espiritualidade-metamoderna.shtml
https://www1.folha.uol.com.br/equilibrio/2023/07/remedio-para-esquizofrenia-e-usado-off-label-para-agressividade-causada-por-alzheimer.shtml
https://www1.folha.uol.com.br/equilibrioesaude/2023/07/governo-institui-cordao-de-girassol-como-simbolo-de-deficiencias-ocultas.shtml
https://www1.folha.uol.com.br/equilibrio/2023/07/inteligencia-artificial-pode-ser-usada-para-diagnosticar-autismo-sugere-estudo.shtml
https://www1.folha.uol.com.br/tec/2023/07/chatgpt-brasileiro-robo-ed-tinha-7-funcionarios-e-35-mil-respostas.shtml
https://www1.folha.uol.com.br/ilustrada/2023/07/novos-direitos-humanos-sao-urgentes-para-proteger-o-cerebro-humano-afirma-rafael-yuste.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/quilombolas-em-alagoas-sofrem-com-casos-de-ansiedade-e-depressao.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/ministerio-publico-cobra-rigor-na-apuracao-de-morte-de-atirador-em-cela-em-londrina-pr.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/advogado-de-atirador-de-cambe-diz-que-ele-estava-isolado-em-cela-com-outro-suspeito.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/atirador-da-escola-de-cambe-e-encontrado-morto-na-prisao.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/o-que-se-sabe-sobre-o-ataque-a-escola-em-cambe-pr.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/morre-estudante-alvo-de-ex-aluno-que-abriu-fogo-em-escola-do-parana.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/atirador-disse-que-ataque-foi-retaliacao-pelo-periodo-em-que-sofria-bullying-afirma-delegado.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/jovem-mata-aluna-em-ataque-a-tiros-em-escola-no-parana.shtml
https://www1.folha.uol.com.br/blogs/saude-mental/2023/06/tcc-e-terapia-mais-indicada-para-ansiedade-e-panico.shtml
https://www1.folha.uol.com.br/cotidiano/2023/06/sonhando-melhorar-a-vida-dos-outros-terezinha-se-forma-em-gestao-publica-aos-69-anos.shtml
https://www1.folha.uol.com.br/equilibrioesaude/2023/06/a-sindrome-de-alice-no-pais-das-maravilhas-e-outras-4-condicoes-psiquiatricas-raras.shtml
https://www1.folha.uol.com.br/mundo/2023/06/morre-nos-eua-theodore-kaczynski-o-terrorista-unabomber-aos-81-anos.shtml
https://www1.folha.uol.com.br/colunas/nosso-estranho-amor/2023/06/nosso-pagao-amor-beatriz-e-mateus-na-convencao-de-bruxas-e-magos.shtml
https://www1.folha.uol.com.br/ciencia/2023/06/como-genetica-influencia-nossas-escolhas-de-vida.shtml
https://www1.folha.uol.com.br/ilustrada/2023/06/cormac-mccarthy-se-mostra-grande-autor-ate-em-livros-que-fracassam.shtml
https://guia.folha.uol.com.br/teatro/2023/06/teatro-em-sp-musical-sobre-ney-matogrosso-e-solo-ela-estao-entre-as-estreias-da-semana.shtml
https://www1.folha.uol.com.br/equilibrio/2023/05/comer-bem-aumenta-chances-de-ter-filhos.shtml
https://www1.folha.uol.com.br/colunas/ana-cristina-rosa/2023/05/mudar-a-pergunta-e-revolucao.shtml
https://www1.folha.uol.com.br/cotidiano/2023/05/e-uma-ferida-aberta-diz-viuva-de-genivaldo-morto-ha-1-ano-por-agentes-da-prf.shtml
https://www1.folha.uol.com.br/colunas/ross-douthat/2023/05/avanco-da-legalizacao-da-maconha-nos-estados-unidos-e-um-erro.shtml
https://www1.folha.uol.com.br/ilustrada/2023/05/o-artista-brasileiro-que-viveu-50-anos-em-instituicoes-psiquiatricas-e-e-tema-de-exposicao-nos-eua.shtml
https://www1.folha.uol.com.br/equilibrio/2023/05/os-riscos-e-beneficios-de-induzir-sonhos-lucidos.shtml
https://www1.folha.uol.com.br/equilibrio/2023/05/robert-de-niro-virou-pai-aos-79-anos-a-paternidade-tardia-traz-riscos.shtml
https://www1.folha.uol.com.br/cotidiano/2023/05/mortes-artista-por-natureza-transmitiu-sua-alegria-em-pinturas-e-esculturas.shtml
https://www1.folha.uol.com.br/mundo/2023/05/cidade-na-belgica-abriga-pacientes-psiquiatricos-em-lares-de-familias-comuns-ha-800-anos.shtml
https://www1.folha.uol.com.br/ilustrada/2023/04/autopsia-revela-causa-da-morte-de-aaron-carter-irmao-de-backstreet-boy.shtml
https://www1.folha.uol.com.br/equilibrioesaude/2023/04/o-misterio-do-genoma-obscuro-que-compoe-98-do-nosso-dna.shtml
https://www1.folha.uol.com.br/equilibrio/2023/04/por-que-a-dinamarca-armazena-quase-10-mil-cerebros.shtml
https://www1.folha.uol.com.br/cotidiano/2023/04/acordo-entre-uniao-e-familia-de-genivaldo-tem-novo-entrave-com-disputa-entre-parentes.shtml
https://www1.folha.uol.com.br/cotidiano/2023/04/mais-atencao-a-sinais-de-alerta-pode-prevenir-ataques-a-escolas-diz-especialista.shtml
https://www1.folha.uol.com.br/ciencia/2023/04/genoma-humano-o-mapa-mais-importante-do-mundo.shtml
https://www1.folha.uol.com.br/cotidiano/2023/04/ministerio-publico-pede-que-a-uniao-pague-r-128-milhoes-por-morte-de-genivaldo.shtml
https://www1.folha.uol.com.br/colunas/luciano-melo/2023/04/o-delirio-do-impostor-e-os-nossos-erros-do-dia-a-dia.shtml
https://www1.folha.uol.com.br/colunas/giovana-maladosso/2023/03/despachando-no-guiche-da-ayahuasca.shtml
https://www1.folha.uol.com.br/colunas/tatibernardi/2023/03/finalmente-vou-sair-da-minha-pose-de-bunda-empinada.shtml
https://www1.folha.uol.com.br/ilustrada/2023/03/um-filho-e-drama-previsivel-com-atuacao-fraca-de-hugh-jackman.shtml
https://www1.folha.uol.com.br/ilustrada/2023/03/como-skinamarink-hit-do-tiktok-deu-vida-a-pesadelo-com-terror-experimental.shtml
https://www1.folha.uol.com.br/equilibrio/2023/03/psicodelicos-sao-terapias-promissoras-mas-representam-perigo-para-alguns-pacientes.shtml
https://www1.folha.uol.com.br/equilibrio/2023/03/o-misterio-da-sindrome-de-alice-no-pais-das-maravilhas-que-faz-pessoas-acharem-que-encolheram.shtml
https://www1.folha.uol.com.br/blogs/novo-em-folha/2023/03/pesquisa-da-usp-levara-terapia-online-e-gratuita-para-jovens.shtml
https://www1.folha.uol.com.br/ciencia/2023/03/por-que-o-genoma-humano-nunca-foi-decifrado-completamente-e-o-que-falta-para-se-chegar-la.shtml
https://www1.folha.uol.com.br/equilibrio/2023/03/ouvidores-de-vozes-se-reunem-em-grupos-terapeuticos-e-confrontam-estigma-da-loucura.shtml
https://www1.folha.uol.com.br/mundo/2023/03/ny-amplia-servico-de-saude-mental-apos-prefeito-defender-internacao-forcada.shtml
https://estudio.folha.uol.com.br/rede-dor/2023/03/idor-coloca-ciencia-medica-brasileira-em-destaque-no-mundo.shtml
https://f5.folha.uol.com.br/voceviu/2023/08/desaparecido-ha-seis-meses-mendigo-gato-de-curitiba-e-encontrado-no-rio-de-janeiro.shtml
https://www1.folha.uol.com.br/cotidiano/2023/07/oito-mortos-governo-de-sp-diz-que-acao-policial-no-guaruja-e-proporcional-as-agressoes.shtml
https://www1.folha.uol.com.br/cotidiano/2023/04/cnj-determina-fim-de-manicomios-judiciarios-sem-brasil-ter-estrutura-de-atendimento.shtml
